db_id,imdb_id,next_golden_win,next_golden_nominate,pre_golden_win_num,pre_golden_nominate_num,pre_golden_total,pre_oscars_win_num,pre_oscars_nominate_num,pre_oscars_total,pre_actor_win_num,pre_actor_nominate_num,pre_actor_total,pre_bafta_win_num,pre_bafta_nominate_num,pre_bafta_total,pre_independent_win_num,pre_independent_nominate_num,pre_independent_total,pre_critic_win_num,pre_critic_nominate_num,pre_critic_total,pre_mtv_win_num,pre_mtv_nominate_num,pre_mtv_total,pre_wga_win_num,pre_wga_nominate_num,pre_wga_total,pre_dga_win_num,pre_dga_nominate_num,pre_dga_total,pre_win_total,pre_nominate_total,pre_total,first_movie_year,first_award_year,break_years,movie_imdb_id,experience,max_budget,max_gross,max_meta_score,max_imdb_rating
862584,168,0,0,0,4,4,0,1,1,0,1,1,1,1,2,1,2,3,0,0,0,0,1,1,0,0,0,0,0,0,2,10,12,1972,1995,23,NaN,28,75000000.0,94999143.0,62.0,7
1047363,5134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1994,1998,4,NaN,6,60000000.0,32522352.0,90.0,8
1099232,507,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1983,1984,1,200276.0,17,1000000.0,12996.0,38.0,6
1201202,5212,0,0,1,3,4,0,1,1,0,1,1,0,1,1,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,3,8,11,1983,1996,13,NaN,17,75000000.0,157299717.0,64.0,7
1291209,5260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,999,212671.0,1,10000000.0,34099640.0,61.0,7
1423817,576,0,0,0,3,3,0,2,2,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,1981,1994,13,NaN,19,NaN,4221817.0,85.0,7
1443402,1618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,0,999,172495.0,14,103000000.0,187705427.0,70.0,8
1453579,93,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,4,7,11,1987,1995,8,NaN,13,NaN,30093107.0,55.0,8
1457404,1626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,999,250135.0,42,54000000.0,33000377.0,26.0,4
1489652,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1975,1988,13,NaN,25,48000000.0,124107476.0,86.0,7
1520614,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,2,5,7,1986,1992,6,NaN,14,50000000.0,44737059.0,62.0,6
1546831,615,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1971,1979,8,NaN,29,1000000.0,2882062.0,77.0,6
1550826,209,0,0,1,2,3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1984,1993,9,NaN,16,90000000.0,60874615.0,79.0,7
1593041,1691,0,1,1,2,3,1,2,3,1,2,3,2,3,5,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,6,10,16,1997,1997,0,180073.0,3,13500000.0,7060876.0,70.0,7
1647253,630,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1994,2000,6,NaN,6,40000000.0,89138076.0,79.0,7
1654271,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1988,1995,7,NaN,12,2000000.0,102353.0,79.0,7
1739053,228,0,0,0,2,2,2,2,4,1,2,3,1,2,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,9,14,1986,1996,10,NaN,14,40000000.0,33508922.0,56.0,7
1739155,5450,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1987,1999,12,NaN,13,100000000.0,89296573.0,70.0,7
1781708,837868,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,999,213847.0,0,NaN,3429045.0,54.0,7
1834761,671,0,0,0,1,1,0,2,2,0,2,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,6,7,1987,1997,10,NaN,13,4000000.0,301388.0,75.0,7
1867326,1804,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1985,1999,14,NaN,15,NaN,641117.0,74.0,6
1949963,243,0,0,2,4,6,1,4,5,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,4,12,16,1981,1988,7,NaN,19,30000000.0,115648585.0,48.0,7
1971339,1845,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1982,1989,7,NaN,18,44000000.0,21471685.0,67.0,7
2006745,249,0,1,1,8,9,0,2,2,0,0,0,0,0,0,1,3,4,0,1,1,0,0,0,0,0,0,0,0,0,2,14,16,1972,1980,8,217363.0,28,6000000.0,4859475.0,76.0,7
99559,48932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,999,285370.0,4,NaN,430313.0,42.0,6
101821,285,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1987,1996,9,NaN,14,140000000.0,198539855.0,75.0,7
151299,297,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1977,1987,10,NaN,24,45000000.0,76261036.0,70.0,7
212290,110,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1991,1990,-1,266425.0,10,7300000.0,48564.0,40.0,7
224238,980,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1987,2000,13,280778.0,14,52500000.0,71500556.0,76.0,7
253276,114,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1986,1990,4,162346.0,15,137000000.0,289907418.0,88.0,8
318196,332,0,0,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1985,1996,11,NaN,16,90000000.0,226138454.0,74.0,7
330525,159789,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,0,999,264796.0,6,18000000.0,15652637.0,45.0,7
345772,123,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1982,1996,14,NaN,19,85000000.0,183405771.0,74.0,7
391583,128,1,1,0,2,2,1,2,3,0,2,2,0,2,2,0,0,0,2,2,4,0,1,1,0,0,0,0,0,0,3,11,14,1995,2000,5,268978.0,6,60000000.0,170708996.0,72.0,8
393863,345,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1978,1990,12,NaN,23,115000000.0,289907418.0,78.0,8
445662,1125,0,0,1,1,2,1,1,2,1,1,2,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,5,9,1988,2001,13,NaN,13,45000000.0,19719930.0,71.0,6
496576,141,0,0,1,4,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,1988,1996,8,NaN,13,80000000.0,45162741.0,61.0,6
598925,150,0,0,4,9,13,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,17,1980,1986,6,NaN,21,90000000.0,84052762.0,52.0,6
629490,1254,0,1,1,2,3,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1987,2000,13,141842.0,14,60000000.0,66808615.0,73.0,7
682093,422,0,0,1,5,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1983,1989,6,NaN,18,115000000.0,289907418.0,78.0,8
692265,1288,0,1,2,7,9,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,16,1992,1994,2,106004.0,9,42000000.0,24375436.0,38.0,6
728742,432,0,0,0,0,0,2,5,7,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,1961,1968,7,NaN,40,40000000.0,66808615.0,75.0,7
754362,438,0,0,1,3,4,0,3,3,1,2,3,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,10,13,1978,1990,12,NaN,23,68000000.0,170708996.0,72.0,8
759377,1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1998,1999,1,NaN,3,140000000.0,198539855.0,74.0,7
810809,453,0,0,0,0,0,0,1,1,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1969,1969,0,NaN,32,93000000.0,315544750.0,92.0,8
840084,1383,0,0,0,5,5,0,0,0,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,13,1984,1995,11,NaN,17,75000000.0,13596911.0,57.0,6
860253,413168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2000,2001,1,35423.0,1,80000000.0,69772969.0,44.0,6
970803,177,0,0,0,4,4,1,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1982,1983,1,NaN,19,18000000.0,15652637.0,56.0,7
1037252,179,0,1,0,1,1,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1997,2000,3,212720.0,4,100000000.0,78616689.0,53.0,7
1051918,491,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1984,1996,12,NaN,17,52500000.0,57386369.0,66.0,7
1080632,1475,0,0,1,3,4,0,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,1972,1983,11,NaN,29,60000000.0,267652016.0,84.0,7
1198479,191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,0,999,203009.0,5,92000000.0,108638745.0,74.0,7
1248743,593463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,0,999,248845.0,15,6000000.0,3029081.0,85.0,7
1294175,552,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,5,1982,1983,1,NaN,19,72000000.0,267652016.0,84.0,7
1423817,576,0,0,0,3,3,0,2,2,0,1,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,8,9,1981,1994,13,NaN,20,22000000.0,40270895.0,76.0,7
1441465,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1995,2000,5,NaN,6,30000000.0,41308615.0,90.0,7
1453579,93,0,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,4,7,11,1987,1995,8,NaN,14,92000000.0,183405771.0,74.0,7
1593041,1691,0,0,1,3,4,1,3,4,1,3,4,2,4,6,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,6,15,21,1997,1997,0,NaN,4,18000000.0,13729742.0,66.0,6
1679803,640,0,1,1,5,6,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,9,1967,1969,2,200276.0,34,5000000.0,16017403.0,53.0,6
1709028,1744,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1989,2000,11,NaN,12,140000000.0,198539855.0,74.0,7
1725011,226,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,4,1992,1993,1,248667.0,9,107000000.0,58183966.0,65.0,6
1739053,228,0,1,0,2,2,2,2,4,1,2,3,1,2,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,9,14,1986,1996,10,120824.0,15,48000000.0,50315140.0,49.0,7
1786986,662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,0,999,285331.0,18,14000000.0,NaN,NaN,7
1790930,664,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,4,1979,1988,9,NaN,22,20000000.0,727883.0,71.0,8
1834761,671,0,1,0,1,1,0,2,2,0,2,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,6,7,1987,1997,10,243133.0,14,80000000.0,41523271.0,73.0,7
1924704,685,0,1,3,8,11,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,1967,1970,3,248667.0,34,140000000.0,198539855.0,65.0,6
1949963,243,0,1,2,4,6,1,4,5,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,4,12,16,1981,1988,7,139654.0,20,45000000.0,76261036.0,70.0,7
2033833,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1993,2000,7,NaN,8,72000000.0,112950721.0,75.0,6
106116,104,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,1991,1996,5,NaN,11,70000000.0,85570368.0,66.0,7
111696,849,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1999,2001,2,NaN,3,NaN,2377348.0,64.0,7
224238,980,0,1,1,1,2,1,1,2,0,1,1,1,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,7,10,1987,2000,13,314097.0,15,97000000.0,77679638.0,72.0,7
225887,981,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,1963,1971,8,NaN,39,52000000.0,164435221.0,76.0,8
253276,114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,1986,1990,4,NaN,16,50000000.0,126203320.0,66.0,7
263155,115,0,1,1,3,4,1,1,2,1,1,2,0,1,1,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,3,10,13,1982,1988,6,268126.0,20,115000000.0,40911830.0,83.0,7
264041,323,0,1,3,11,14,2,5,7,1,1,2,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,31,1966,1966,0,258068.0,36,63000000.0,213079163.0,84.0,7
345772,123,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1982,1996,14,NaN,20,47000000.0,16003576.0,67.0,7
