db_id,imdb_id,next_golden_win,next_golden_nominate,pre_golden_win_num,pre_golden_nominate_num,pre_golden_total,pre_oscars_win_num,pre_oscars_nominate_num,pre_oscars_total,pre_actor_win_num,pre_actor_nominate_num,pre_actor_total,pre_bafta_win_num,pre_bafta_nominate_num,pre_bafta_total,pre_independent_win_num,pre_independent_nominate_num,pre_independent_total,pre_critic_win_num,pre_critic_nominate_num,pre_critic_total,pre_mtv_win_num,pre_mtv_nominate_num,pre_mtv_total,pre_wga_win_num,pre_wga_nominate_num,pre_wga_total,pre_dga_win_num,pre_dga_nominate_num,pre_dga_total,pre_win_total,pre_nominate_total,pre_total,first_movie_year,first_award_year,break_years,movie_imdb_id,experience,max_budget,max_gross,max_meta_score,max_imdb_rating
1339312,634300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,999,NaN,0,9000000.0,25544867,80.0,8.6
1417102,668902.0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1996,1993,-3,NaN,5,52500000.0,57386369,66.0,7.7
1845331,866058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,999,NaN,23,93000000.0,315544750,92.0,8.8
1856765,871136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,999,NaN,0,6000000.0,3029081,85.0,7.8
2004438,939606.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1979,1966,-13,NaN,22,5500000.0,5580479,76.0,7.1
2049535,959062.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,999,NaN,16,7000000.0,6200756,88.0,7.5
2166192,101991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,999,NaN,0,93000000.0,315544750,92.0,8.8
2859687,695609.0,0,0,0,2,2,2,3,5,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,1966,1984,18,NaN,35,15000000.0,3037579,62.0,6.0
3112971,909638.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1996,1995,-1,NaN,5,93000000.0,315544750,92.0,8.8
3448115,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,0,999,NaN,11,NaN,243769,80.0,8.5
3666115,275284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,999,NaN,0,1700000.0,35918429,86.0,7.5
360654,174374.0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,4,1981,1999,18,299658.0,21,45000000.0,170687518,82.0,7.2
595674,2080.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1953,1980,27,NaN,49,45000000.0,170687518,82.0,7.2
602676,291082.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,4,5,1988,1996,8,NaN,14,102000000.0,132014112,80.0,7.7
700578,1294.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1934,1950,16,NaN,68,30000000.0,12987647,84.0,7.1
741832,358960.0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,2,4,1988,1989,1,NaN,14,30000000.0,12987647,84.0,7.1
750098,2376.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,999,274558.0,17,25000000.0,41675994,81.0,7.6
769342,1331.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,999,297884.0,11,13500000.0,15854988,84.0,7.4
862294,1392.0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,5,1996,1995,-1,NaN,6,94000000.0,342551365,88.0,8.8
931306,442109.0,0,1,0,1,1,0,1,1,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,2,5,7,1999,2000,1,268126.0,3,29000000.0,22245861,83.0,7.7
1089899,518836.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,2,4,6,1999,2001,2,NaN,3,97000000.0,77679638,72.0,7.5
1415584,668247.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,2,3,5,1991,2000,9,257360.0,11,30000000.0,65010106,85.0,7.2
1703838,801728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,999,NaN,0,94000000.0,342551365,88.0,8.8
1814595,852591.0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,2,3,5,1996,2000,4,257360.0,6,30000000.0,65010106,85.0,7.2
1845331,866058.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,0,999,NaN,24,94000000.0,342551365,88.0,8.8
2166192,101991.0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,2001,2002,1,NaN,1,94000000.0,342551365,88.0,8.8
3112971,909638.0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,5,1996,1995,-1,NaN,6,94000000.0,342551365,88.0,8.8
3699128,442134.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,999,268126.0,0,19000000.0,22245861,83.0,7.7
72433,37247.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2003,2004,1,NaN,2,15000000.0,5023275,77.0,7.5
98210,48276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,999,NaN,0,30000000.0,56068547,87.0,7.6
206184,101508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,999,NaN,0,30000000.0,56068547,87.0,7.6
341227,1707307.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,999,NaN,0,7000000.0,28747570,88.0,7.4
619072,1246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,999,NaN,14,7000000.0,28747570,88.0,7.4
622236,300866.0,0,0,1,1,2,1,1,2,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,5,5,10,2000,2001,1,NaN,5,50000000.0,50824620,76.0,7.0
730991,353673.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2004,2005,1,375679.0,1,6500000.0,54580300,69.0,7.9
789507,1348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0,999,NaN,25,NaN,3174085,87.0,7.8
789680,381416.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,999,433383.0,20,7500000.0,31501218,80.0,7.6
873647,464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1981,1990,9,NaN,24,10000000.0,13736078,79.0,7.2
1006830,1065785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,0,999,408306.0,11,70000000.0,47379090,74.0,7.6
1137283,519.0,0,0,0,3,3,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1981,1983,2,NaN,24,10000000.0,131617,61.0,6.3
1205927,573505.0,1,1,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1963,1972,9,388795.0,42,14000000.0,83025853,87.0,7.7
1272241,604263.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0,999,375679.0,26,6500000.0,54580300,69.0,7.9
1401584,661910.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,999,NaN,5,30000000.0,56068547,87.0,7.6
1581444,744839.0,0,1,0,2,2,1,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,1970,1995,25,408306.0,35,70000000.0,47379090,74.0,7.6
1970191,923736.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1992,1996,4,NaN,13,40000000.0,25335935,74.0,8.0
2809193,652223.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,999,388795.0,0,14000000.0,83025853,87.0,7.7
2863493,698925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,0,999,NaN,4,14000000.0,83025853,87.0,7.7
3053170,668.0,0,0,1,1,2,1,1,2,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,4,5,9,1991,1996,5,NaN,14,28000000.0,38405088,82.0,7.8
70335,1578335.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,999,NaN,0,8000000.0,59887868,80.0,7.9
72433,37247.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2003,2004,1,449467.0,3,25000000.0,34287296,69.0,7.5
394477,190859.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1995,2003,8,NaN,11,76000000.0,35286428,84.0,7.9
445671,868219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,999,NaN,9,NaN,37623143,98.0,8.3
572167,276062.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1987,2002,15,404203.0,19,26000000.0,5459824,75.0,7.6
582877,281396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,999,NaN,1,700000.0,2694973,85.0,7.3
701090,339030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0,999,NaN,2,15000000.0,31471430,90.0,7.7
730991,353673.0,0,0,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,2,5,7,2004,2005,1,NaN,2,150000000.0,167445960,89.0,8.0
1110335,186.0,0,0,0,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,1977,1981,4,NaN,29,NaN,849055,72.0,7.0
1258359,1184258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,999,407887.0,1,90000000.0,132384315,86.0,8.5
1273624,604948.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,999,436697.0,0,NaN,56425113,91.0,7.4
1339199,634240.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,2,4,6,2001,2002,1,NaN,5,40000000.0,53089891,66.0,8.5
1348968,638913.0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1982,1994,12,NaN,24,19400000.0,8060487,69.0,7.5
1430550,674909.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,999,404203.0,7,26000000.0,5459824,75.0,7.6
1721551,3620.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1994,1995,1,NaN,12,5000000.0,24138847,65.0,7.5
2136035,1332844.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,999,NaN,0,NaN,15000000,86.0,8.0
2154499,1349818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,0,999,NaN,1,700000.0,2694973,85.0,7.3
3152567,2111875.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,999,NaN,0,19000000.0,13753931,89.0,8.0
3706722,2362326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,999,NaN,0,19000000.0,13753931,89.0,8.0
3801416,2359677.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,999,NaN,0,19000000.0,13753931,89.0,8.0
50565,759.0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,6,6,1996,1998,2,NaN,11,25000000.0,40218903,92.0,8.1
169990,83348.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1987,2005,18,NaN,20,150000000.0,206445654,96.0,8.0
227297,985.0,0,0,1,3,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,1979,1984,5,NaN,28,75000000.0,183132370,80.0,7.4
349160,1053.0,1,1,0,2,2,1,2,3,0,0,0,0,2,2,1,2,3,0,2,2,0,0,0,1,2,3,0,0,0,3,12,15,1984,1986,2,477348.0,23,25000000.0,74273505,91.0,8.2
349171,1054.0,1,1,0,2,2,1,2,3,0,0,0,0,2,2,1,2,3,0,2,2,0,0,0,1,2,3,0,0,0,3,12,15,1984,1986,2,477348.0,23,25000000.0,74273505,91.0,8.2
564799,2480587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,999,NaN,0,2000000.0,1431623,89.0,8.3
602676,291082.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,4,5,1988,1996,8,NaN,19,16000000.0,4587858,73.0,7.1
741832,358960.0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,2,4,1988,1989,1,783233.0,19,30000000.0,50921738,85.0,7.8
760838,367838.0,0,1,0,1,1,1,2,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1975,1984,9,401383.0,32,45000000.0,5990075,43.0,6.4
769342,1331.0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1991,2003,12,NaN,16,20000000.0,4017609,73.0,7.0
973858,1140275.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,2006,2004,-2,NaN,1,NaN,16866286,82.0,7.7
1087551,517589.0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,4,1999,2001,2,NaN,8,50000000.0,52898073,83.0,7.5
1187713,565092.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,999,NaN,7,25000000.0,74273505,91.0,8.2
1195408,568605.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,999,NaN,16,30000000.0,50921738,85.0,7.8
1404434,1749112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,999,NaN,0,7300000.0,4443403,90.0,8.0
1434786,677037.0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2001,2004,3,NaN,6,150000000.0,206445654,96.0,8.0
1703858,801737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914,0,999,NaN,93,25000000.0,40218903,92.0,8.1
1735537,815070.0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1992,1993,1,472062.0,15,75000000.0,66636385,69.0,7.1
1809247,233.0,0,0,1,1,2,1,1,2,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,1983,1995,12,NaN,24,53000000.0,25031037,77.0,7.7
1895648,1814.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1988,1990,2,NaN,19,NaN,486021,83.0,6.7
2242321,1959505.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,999,467406.0,0,7500000.0,143492840,81.0,7.6
2527540,420982.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1998,1999,1,NaN,9,NaN,6610326,85.0,7.2
2760888,613084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,999,NaN,5,NaN,4571521,88.0,7.6
2852977,1631.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,0,999,NaN,22,NaN,4571521,88.0,7.6
2943548,2277869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0,999,NaN,0,7300000.0,4443403,90.0,8.0
70335,1578335.0,0,0,0,0,0,1,1,2,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,1,1,2,0,0,0,4,4,8,2006,2007,1,NaN,4,200000000.0,415004880,92.0,8.4
108880,52737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,999,NaN,10,NaN,798940,86.0,7.8
132962,64479.0,0,1,1,1,2,1,2,3,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,4,7,11,1997,1998,1,1542344.0,13,18000000.0,18335230,82.0,7.7
182838,89742.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,999,842926.0,11,3500000.0,20803237,86.0,7.1
207829,965.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,0,999,1542344.0,13,18000000.0,18335230,82.0,7.7
349160,1053.0,0,0,1,3,4,2,4,6,0,0,0,0,5,5,1,2,3,0,3,3,0,0,0,2,5,7,0,0,0,6,22,28,1984,1986,2,NaN,26,38000000.0,171031347,80.0,7.7
349171,1054.0,0,0,1,3,4,2,4,6,0,0,0,0,5,5,1,2,3,0,3,3,0,0,0,2,5,7,0,0,0,6,22,28,1984,1986,2,NaN,26,38000000.0,171031347,80.0,7.7
