db_id,imdb_id,next_golden_win,next_golden_nominate,pre_golden_win_num,pre_golden_nominate_num,pre_golden_total,pre_oscars_win_num,pre_oscars_nominate_num,pre_oscars_total,pre_actor_win_num,pre_actor_nominate_num,pre_actor_total,pre_bafta_win_num,pre_bafta_nominate_num,pre_bafta_total,pre_independent_win_num,pre_independent_nominate_num,pre_independent_total,pre_critic_win_num,pre_critic_nominate_num,pre_critic_total,pre_mtv_win_num,pre_mtv_nominate_num,pre_mtv_total,pre_wga_win_num,pre_wga_nominate_num,pre_wga_total,pre_dga_win_num,pre_dga_nominate_num,pre_dga_total,pre_win_total,pre_nominate_total,pre_total,first_movie_year,first_award_year,break_years,movie_imdb_id,experience,max_budget,max_gross,max_meta_score,max_imdb_rating
754362,438,0,0,2,6,8,0,4,4,1,5,6,0,2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,18,22,1978,1990,12,NaN,36,50000000.0,58646919.0,84.0,7
755386,439,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1988,1989,1,NaN,26,61000000.0,42615685.0,79.0,8
795975,1706767,0,0,0,1,1,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2004,2012,8,NaN,10,145000000.0,257716507.0,82.0,8
805827,450,0,0,1,5,6,1,4,5,1,4,5,1,5,6,0,0,0,2,4,6,0,0,0,0,0,0,0,0,0,6,22,28,1992,2000,8,NaN,22,NaN,17053959.0,73.0,7
860253,413168,0,0,1,2,3,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,7,8,2000,2001,1,NaN,14,200000000.0,233893992.0,74.0,8
862584,168,0,0,0,4,4,0,1,1,0,1,1,1,1,2,1,3,4,0,0,0,0,1,1,0,0,0,0,0,0,2,11,13,1972,1995,23,NaN,42,170000000.0,259322890.0,70.0,7
962140,1426,0,0,2,8,10,1,4,5,1,4,5,1,2,3,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,6,21,27,1986,1983,-3,NaN,28,60000000.0,32093796.0,63.0,7
1059711,503567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2000,2013,13,NaN,14,125000000.0,101160529.0,68.0,8
1080632,1475,0,0,2,4,6,0,2,2,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,1972,1983,11,NaN,42,165000000.0,1833139.0,83.0,8
1105918,526019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,1,2,2000,2004,4,NaN,14,50000000.0,NaN,67.0,7
1185844,564215,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2004,2007,3,NaN,10,200000000.0,233893992.0,74.0,8
1288900,611889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1976,1989,13,NaN,38,12000000.0,NaN,87.0,8
1295514,195,0,0,1,4,5,0,1,1,0,1,1,1,1,2,2,3,5,0,1,1,0,1,1,0,0,0,0,0,0,4,12,16,1976,1985,9,NaN,38,70000000.0,77951843.0,88.0,8
1386207,199,0,0,4,16,20,1,8,9,2,3,5,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,38,1969,1973,4,NaN,45,5500000.0,NaN,NaN,7
1411948,1500155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,2004,2009,5,NaN,10,15000000.0,1089150.0,72.0,6
1415326,200,0,0,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1975,1999,24,NaN,39,178000000.0,99992247.0,76.0,8
1431464,1347153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2005,2005,0,NaN,9,61000000.0,37513109.0,79.0,8
1453579,93,0,0,1,5,6,0,3,3,0,2,2,0,3,3,0,0,0,0,3,3,3,5,8,0,0,0,0,0,0,4,21,25,1987,1995,8,NaN,27,68000000.0,NaN,64.0,8
1524991,1663,0,0,0,4,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1982,1995,13,NaN,32,3300000.0,NaN,87.0,8
1570225,5380,0,0,0,2,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,2001,2000,-1,NaN,13,NaN,200371.0,63.0,6
1667436,785227,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1999,2008,9,NaN,15,170000000.0,207604640.0,79.0,7
1679803,640,0,0,1,8,9,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,16,1967,1969,2,NaN,47,200000000.0,202644001.0,53.0,7
1682834,4446467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2011,2014,3,NaN,3,4000000.0,373375.0,74.0,7
1811813,1475594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2005,2007,2,NaN,9,60000000.0,257716507.0,82.0,7
1949963,243,0,0,2,7,9,2,6,8,0,3,3,0,0,0,0,0,0,0,1,1,1,4,5,0,0,0,0,0,0,5,21,26,1981,1988,7,NaN,33,55000000.0,64236992.0,57.0,7
